卸点大坑282,,494957.422,4038952.115,11.079
卸点大坑283,,494957.799,4038950.789,10.898
卸点大坑284,,494958.443,4038948.045,10.196
卸点大坑285,,494959.161,4038946.410,10.048
卸点大坑286,,494960.190,4038942.642,9.403
卸点大坑287,,494961.528,4038939.342,8.848
卸点大坑288,,494962.337,4038937.530,8.704
卸点大坑289,,494963.402,4038934.962,8.375
卸点大坑290,,494964.389,4038932.380,8.072
卸点大坑291,,494965.230,4038930.671,7.777
卸点大坑292,,494966.302,4038928.126,7.281
卸点大坑293,,494967.056,4038926.140,7.269
卸点大坑294,,494968.169,4038923.656,6.653
卸点大坑295,,494969.145,4038921.786,6.487
卸点大坑296,,494971.017,4038919.295,6.013
卸点大坑297,,494972.548,4038916.674,5.851
卸点大坑298,,494974.231,4038914.256,5.782
卸点大坑299,,494975.399,4038912.631,5.688
卸点大坑300,,494976.381,4038911.158,5.614
卸点大坑301,,494978.747,4038909.170,5.626
卸点大坑302,,494980.742,4038908.583,5.405
卸点大坑303,,494983.828,4038907.725,5.235
卸点大坑304,,494991.577,4038899.353,4.966
卸点大坑305,,494991.940,4038898.958,4.909
卸点大坑306,,494993.471,4038898.318,4.838
卸点大坑307,,494996.265,4038897.797,4.769
卸点大坑308,,494998.306,4038897.240,4.897
卸点大坑309,,495000.904,4038896.372,4.375
卸点大坑310,,495002.810,4038895.960,4.454
卸点大坑311,,495004.942,4038895.989,4.214
卸点大坑312,,495007.573,4038896.204,4.297
卸点大坑313,,495009.414,4038896.352,4.185
卸点大坑314,,495012.551,4038896.499,4.066
卸点大坑315,,495014.274,4038896.786,3.986
卸点大坑316,,495016.160,4038897.643,4.086
卸点大坑317,,495017.982,4038900.015,3.816
卸点大坑318,,495019.140,4038901.569,3.874
卸点大坑319,,495020.427,4038903.420,3.923
卸点大坑320,,495021.094,4038906.480,4.106
卸点大坑321,,495021.041,4038908.250,4.424
卸点大坑322,,495021.282,4038910.858,3.994
卸点大坑323,,495022.298,4038912.709,3.951
卸点大坑324,,495023.790,4038915.278,4.042
卸点大坑325,,495024.240,4038917.442,4.269
卸点大坑326,,495024.971,4038920.101,4.272
卸点大坑327,,495025.720,4038922.816,4.153
卸点大坑328,,495025.374,4038924.591,4.315
卸点大坑329,,495022.848,4038926.789,4.227
卸点大坑330,,495021.073,4038927.538,4.500
卸点大坑331,,495018.965,4038928.604,4.588
卸点大坑332,,495016.429,4038930.246,4.479
卸点大坑333,,495015.238,4038932.690,4.643
卸点大坑334,,495014.505,4038935.636,4.452
卸点大坑335,,495013.751,4038937.722,4.706
卸点大坑336,,495012.199,4038940.377,4.513
卸点大坑337,,495010.772,4038941.829,4.763
卸点大坑338,,495008.988,4038943.319,4.763
卸点大坑339,,495006.634,4038945.238,4.633
卸点大坑340,,495004.040,4038946.918,4.662
卸点大坑341,,495001.867,4038948.884,4.688
卸点大坑342,,494999.442,4038950.232,4.821
卸点大坑343,,494996.703,4038951.991,4.925
卸点大坑344,,494995.298,4038952.955,5.047
卸点大坑345,,494991.443,4038953.018,5.060
卸点大坑346,,494987.383,4038952.939,5.434
卸点大坑347,,494985.634,4038953.188,5.843
卸点大坑348,,494982.618,4038953.358,5.755
卸点大坑349,,494981.012,4038952.893,6.089
卸点大坑350,,494977.252,4038952.139,6.074
卸点大坑351,,494975.024,4038951.898,6.226
卸点大坑352,,494973.228,4038951.286,6.395
卸点大坑353,,494970.156,4038950.656,6.541
卸点大坑354,,494968.332,4038949.717,6.866
卸点大坑355,,494966.504,4038948.486,6.945
卸点大坑356,,494967.115,4038945.266,6.555
卸点大坑357,,494968.014,4038942.455,6.219
卸点大坑358,,494968.467,4038940.597,6.152
卸点大坑359,,494969.156,4038936.960,5.787
卸点大坑360,,494969.494,4038934.854,5.692
卸点大坑361,,494969.358,4038931.172,5.646
卸点大坑362,,494970.401,4038928.830,5.831
卸点大坑363,,494972.975,4038921.329,5.925
卸点大坑364,,494975.716,4038919.650,5.910
卸点大坑365,,494978.135,4038919.364,5.777
卸点大坑366,,494981.352,4038919.162,5.626
卸点大坑367,,494983.238,4038918.924,5.323
卸点大坑368,,494985.420,4038918.885,5.396
卸点大坑369,,494988.830,4038919.122,5.127
卸点大坑370,,494991.139,4038919.211,4.855
卸点大坑371,,494994.279,4038919.368,4.744
卸点大坑372,,494997.581,4038919.650,4.659
卸点大坑373,,495000.820,4038919.548,4.542
卸点大坑374,,495001.915,4038919.462,4.476
卸点大坑375,,495007.327,4038919.647,4.615
卸点大坑376,,495010.516,4038919.220,4.642
卸点大坑377,,495013.866,4038919.348,4.683
卸点大坑378,,495018.132,4038919.874,4.467
卸点大坑379,,495018.649,4038922.395,4.586
卸点大坑380,,495015.595,4038923.914,4.528
卸点大坑381,,495012.608,4038925.387,4.443
卸点大坑382,,495010.053,4038927.065,4.724
卸点大坑383,,495008.914,4038927.679,4.726
卸点大坑384,,495005.989,4038929.205,4.828
卸点大坑385,,495003.877,4038929.895,4.775
卸点大坑386,,494999.350,4038930.905,4.925
卸点大坑387,,494996.326,4038931.235,4.924
卸点大坑388,,494993.446,4038931.488,4.946
卸点大坑389,,494988.352,4038929.408,5.179
卸点大坑390,,494982.502,4038926.775,5.489
卸点大坑391,,494978.461,4038923.002,5.722
卸点大坑392,,494972.474,4038919.896,5.996
卸点大坑393,,494968.913,4038916.787,5.971
卸点大坑394,,494963.295,4038913.944,5.952
卸点大坑395,,494958.115,4038914.392,6.115
卸点大坑396,,494952.903,4038920.795,6.301
卸点大坑397,,494950.677,4038921.984,6.644
卸点大坑398,,494947.615,4038921.062,6.285
卸点大坑399,,494944.530,4038919.829,6.459
卸点大坑400,,494941.804,4038917.884,6.431
卸点大坑401,,494938.621,4038914.606,6.258
卸点大坑402,,494937.819,4038912.563,6.373
卸点大坑403,,494937.216,4038907.931,6.288
卸点大坑404,,494937.072,4038904.919,6.199
卸点大坑405,,494938.307,4038899.853,6.441
卸点大坑406,,494938.662,4038896.538,6.189
卸点大坑407,,494940.428,4038893.922,6.259
卸点大坑408,,494941.666,4038892.520,6.301
卸点大坑409,,494944.142,4038890.669,6.398
卸点大坑410,,494944.792,4038888.516,6.137
卸点大坑411,,494943.638,4038884.929,5.617
卸点大坑412,,494944.096,4038882.756,5.766
卸点大坑413,,494944.552,4038880.137,5.414
卸点大坑414,,494942.894,4038877.611,5.284
卸点大坑415,,494940.039,4038874.752,5.306
卸点大坑416,,494938.997,4038872.782,5.003
卸点大坑417,,494939.558,4038870.505,5.270
卸点大坑418,,494942.379,4038869.371,4.723
卸点大坑419,,494945.261,4038870.291,4.973
卸点大坑420,,494947.050,4038871.259,5.342
卸点大坑421,,494948.190,4038873.985,5.712
卸点大坑422,,494950.363,4038875.674,5.299
卸点大坑423,,494951.115,4038877.966,5.808
卸点大坑424,,494952.794,4038880.948,5.555
卸点大坑425,,494954.853,4038883.456,5.929
卸点大坑426,,494957.663,4038885.183,6.502
卸点大坑427,,494960.268,4038885.642,6.405
卸点大坑428,,494963.542,4038886.010,5.897
卸点大坑429,,494966.186,4038887.263,5.946
卸点大坑430,,494967.840,4038888.118,5.988
卸点大坑431,,494969.532,4038890.249,5.739
